Date,SP500_simple,SP500_log,vol_21d,vol_63d,vol_252d,mean_ret_21d,mean_ret_63d,rolling_sharpe_63d,drawdown,XLK_log,XLF_log,XLE_log,XLV_log,XLI_log,XLY_log,XLP_log,XLU_log,XLB_log,XLRE_log,XLC_log
2015-02-19,-0.0010620573331896477,-0.0010626217157189283,0.14206757391152836,,,0.4363581867290574,,,-0.001376032736513855,0.0035057018634096397,-0.004113199855101885,-0.0046842751081503115,0.0016811178861335634,0.0017352673843179602,0.0030752447024049237,-0.006449181012017348,-0.01131946649718974,0.0027070309378569874,,
2015-02-20,0.006126533626735764,0.006107842721055837,0.14251593072019136,,,0.4530067191154551,,,0.0,0.0051199842152725794,0.007391692892628574,-0.004830680526173797,0.010445010294096998,0.00846086937795686,0.007050051708121593,0.0028264997358821457,0.00021819933693524427,0.0028927088692894914,,
2015-02-23,-0.0003033391953459752,-0.000303385211985694,0.13407162162004901,,,0.26751433972406286,,,-0.00030333919534588765,0.0006960153228599347,-0.0024576535159809986,-0.004105611214547203,0.004561110043126254,-0.004307473236999657,-0.0009285912660474367,0.0028185331473967574,0.006762533430030758,-0.001156079609915503,,
2015-02-24,0.002758770892866691,0.002754972468831103,0.1320105900569696,,,0.3666538847016593,,,0.0,0.003011487628008177,0.00490987325995096,0.0027390692179384856,-0.0012414223254731142,0.003963727451469959,0.004765295807295759,0.0034121164203844857,0.0073639049165393445,0.004232562751336138,,
2015-02-25,-0.0007657236475081541,-0.0007660169636026022,0.1321618755940931,,,0.32667966515494884,,,-0.0007657236475082102,-0.00626431957963859,0.0,0.005455659746602692,-0.0004145727118320395,-0.002066005005269092,0.007629754942175864,-0.0034121164203845364,-0.016535926510834697,-0.0028839023968377795,,
2015-02-26,-0.001476028227480719,-0.00147711863025381,0.12135408092257544,,,0.4706936953821941,,,-0.0022406216452706866,0.006264319579638533,-0.002452219743969978,-0.01872262087278315,0.002758849434385905,-0.004491350672908751,-0.0031503254937188664,0.001406654465845469,-0.006603853859320142,-0.006373902426324304,,
2015-02-27,-0.0029563045487578377,-0.0029606830486323707,0.1092844447109364,,,0.5982155325308698,,,-0.005190302234066549,-0.003475545027964977,-0.0036892846286924823,-0.0044196708665023236,-0.004833405756791765,-0.0046854854151847794,-0.001315437755026523,0.004007012910692069,-0.0011051168660101988,-0.002327394499292857,,
2015-03-02,0.006124919257840311,0.0061062381811330165,0.10711572509609862,,,0.5576161860053033,,,0.0,0.007859937171714917,0.007365481058883098,-0.006984245832665332,0.008957649946094652,0.00917683608809358,0.01190732228496582,0.0017976176781162119,-0.01942203908400338,0.00658132738890178,,
2015-03-03,-0.0045385421527393,-0.004548872603817568,0.09518709042820696,,,0.6599549028353143,,,-0.004538542152739359,-0.006699844058505807,-0.0028576870494269766,0.003688478023884337,-0.009095933210721099,-0.006397542856307488,-0.00273527743623142,-0.003799168634269372,0.0060677441037964635,-0.0054169066721081564,,
2015-03-04,-0.00438850348301556,-0.004398161230154572,0.09041812060638911,,,0.45262692807087324,,,-0.00890712822770987,-0.003948867664882792,-0.006151755793635666,-0.0013969197393771963,0.004834199005426259,-0.007836555713131202,-0.005230911359728777,-0.007036887212361085,-0.005617115125396758,-0.0034979891661238555,,
2015-03-05,0.0011960799848387271,0.001195365251036089,0.07807030774140976,,,0.29493644815386916,,,-0.007721701880666595,-0.001164483067565435,0.004105352761624894,-0.005994375079051503,0.003575351321546428,0.0006989915615642584,0.0006554612836688611,0.0034240721719202218,0.007855425831225425,-0.004291827263330101,,
2015-03-06,-0.014173946589881803,-0.014275356362467066,0.09317185494260652,,,0.17360865067369988,,,-0.021786201480508947,-0.012425005946235619,-0.007401466251217213,-0.018069616013377063,-0.019826815457610926,-0.01372032695356866,-0.011994645888732627,-0.01969855884450281,-0.03041543776688268,-0.013581383808694197,,
2015-03-09,0.0039444211911976446,0.003936662357975969,0.08741248357488267,,,0.09798287043850068,,,-0.01792771424410675,0.004706691774242012,0.004529710235399728,-0.0071889730132159695,0.006142789003178968,0.009343387600126792,0.005685208815196541,0.005522279343615018,0.0018421612054696649,0.001386508673060724,,
2015-03-10,-0.01696133008584244,-0.017106820937141425,0.10584074274936799,,,-0.06621064946465419,,,-0.0345849664509702,-0.020638671545450765,-0.021595473543022405,-0.01400298719386179,-0.011196967269816649,-0.018596344227334957,-0.01568127194823438,-0.014379927034661955,-0.0018421612054695953,-0.015355771120079723,,
2015-03-11,-0.0019176795748703235,-0.001919520676484767,0.10503631500504237,,,-0.03817002585669088,,,-0.03643632314207996,-0.006492875109348835,0.006277300104929273,0.002922372187279496,-0.0005631626296717315,-0.0010729705180748076,-0.005506462657724159,-0.007685013527819883,-0.006473594210293552,-0.0012067177332736653,,
2015-03-12,0.012601439566208406,0.012522702206037068,0.10766994390117827,,,-0.01532535403299446,,,-0.024294033699961224,0.006492875109348884,0.02146183582357639,-0.00638675686962107,0.013150554054102323,0.01280234244451186,0.020132603574979608,0.014489957130624221,0.018842297110821502,0.012397752315606827,,
2015-03-13,-0.006074710968194674,-0.006093237090196838,0.1096779596760159,,,-0.08809579099345755,,,-0.030221165435177062,-0.005528280179091007,-0.006965970556499258,-0.00374514279282225,-0.0019473783914813851,-0.009229548960234733,-0.007951008826140341,-0.007839740659355382,-0.01029699837181365,-0.009585010895982397,,
2015-03-16,0.013533671171787054,0.013442909023855906,0.11476245368018867,,,-0.04196042349817897,,,-0.017096497578817905,0.011741027167667948,0.012260532602668059,0.013442557725967945,0.021900376820597936,0.016447365908685167,0.011640242849042208,0.012146373443476039,0.017102669652200912,-0.0016060236863507172,,
2015-03-17,-0.003320173700583018,-0.0033256977077820026,0.11418240311233167,,,-0.13066630672491608,,,-0.020359907937767686,0.00023824250545572526,-0.0024403699666870494,-0.003841069924256228,-0.0028652697685907003,-0.0040425340037490015,-0.0055387391047242406,-0.007187600595146099,-0.0015836639507380993,-0.011114912952522527,,
2015-03-18,0.012158421402569175,0.012085101501628708,0.12213428868343247,,,-0.00480068507895233,,,-0.008449030875623398,0.013483267963412789,0.005684295246098181,0.028650191698149127,0.012895897932240968,0.011730867693430699,0.008821187613364829,0.00677775197132193,0.026590290855963383,0.015126151086702795,,
2015-03-19,-0.004872579408787825,-0.004884489126950175,0.12329406895971727,,,-0.05964225112360945,,,-0.013280441710542368,-0.002823757040506354,-0.009356112266706242,-0.01599031400393809,0.00578344714380631,-0.006811801097146714,-0.0014429228937900126,-0.004513428513012034,-0.009304160115778845,-0.017364250119002573,,
2015-03-20,0.00901275466979845,0.008972382193259682,0.12728305501915546,,,0.060777795784133865,,,-0.004387380403787675,0.00643809728442601,0.013486697370938591,0.01460383660089258,0.007209146198299892,0.005635603885286794,0.01106779936429135,0.012459877456043707,0.008954987318774445,0.006419569632221483,,
2015-03-23,-0.0017457310425351702,-0.0017472566067133015,0.1256189092418889,,,-0.0334833961490958,,,-0.006125452260156489,0.0,-0.005682068842393638,-0.003517102365900577,-0.00280798938616248,-0.008438921004533907,-0.001694802865571857,0.0016332505868338009,0.0006664529188647168,0.0,,
2015-03-24,-0.006139421956948832,-0.006158345701590925,0.12734455498138675,,,-0.10374292202435856,,,-0.01222726748100305,-0.003296218970770291,-0.008173050483173573,-0.006676615856259729,-0.008740686302988637,-0.003359794173996702,-0.005232901895483498,-0.005728347830195473,-0.011170638854293773,-0.0032556390188108355,,
2015-03-25,-0.014558905652342857,-0.014665926527239062,0.13589815157474958,,,-0.3127937099772006,,,-0.026608157499703945,-0.026044019586485882,-0.016132795858694152,0.01292070722361975,-0.018402110699890662,-0.017152484061525853,-0.01639791180369103,-0.0024647116017284814,-0.011751346917476969,-0.011271691808018815,,
2015-03-26,-0.002377499996742527,-0.0023803307374738966,0.1359420725943636,,,-0.3321654752636561,,,-0.028922396602077557,0.0007264344343681217,-0.0008347465853857405,-0.0011680834684353087,-0.0023410725171378213,-0.002707080942891521,-0.0062867745355834614,-0.004328920101133866,-0.00844673327238773,0.002264721245307757,,
2015-03-27,0.0023685613495147972,0.0023657607295033602,0.1365359364866421,,,-0.2860509229465701,,,-0.026622339723289687,0.0007249640351296216,-0.0012523720264243936,-0.00821207933429524,0.007145043482809662,0.003787580516607984,0.005086082365508296,0.006177970614851981,0.005942959629345358,-0.00041153761602084963,,
2015-03-30,0.012236645187396533,0.012162382647149434,0.14384305338696898,,,-0.1045741345971884,,,-0.014711462661145399,0.012013793613634194,0.014519766586578312,0.02123891984021251,0.010080558993509894,0.013943666392377436,0.010226366763696886,0.010009436406146904,0.012231073929836153,0.013486500190617753,,
2015-03-31,-0.008795775050879251,-0.008834686217530795,0.1446177292111854,,,-0.28386522738115416,,,-0.02337783899578785,-0.010322822305383566,-0.0070260192793948515,-0.005911989900127518,-0.017501550497237922,-0.009991265854149903,-0.004370125204258073,-0.009393775318136647,0.00022483812698206776,-0.009995330513715817,,
2015-04-01,-0.003965371271123064,-0.0039732542018475255,0.14445975007995074,,,-0.2769578065575136,,,-0.027250508455776003,-0.0014488397319735215,-0.0008299440734441431,-0.0002581119878989559,-0.010119632645612546,-0.006656470287070827,-0.004389421800673266,0.0012305004436026902,0.0009000700308678288,0.002865544913457107,,
2015-04-02,0.0035296669586522,0.0035234523037141535,0.14478624503372872,,,-0.1818984441510889,,,-0.023817026716426593,-0.0002421315762771428,0.004968826959830929,0.002060832368477157,0.003060315821688103,0.0005413992255935832,0.00889148092897408,0.006739415343210657,0.0017973471711164317,0.0010218667808101368,,
2015-04-06,0.0066088151237357895,0.006587072647165644,0.14687543251660662,0.14007615847771276,,-0.11719795539753428,0.04333676738962591,0.08261959548499642,-0.01736561391905681,0.009622906513333763,0.0016509828669002671,0.017853073968608316,0.0015269702939225893,0.007548639840967912,0.004744743830035934,0.007906794927138262,0.01382064775499006,0.007932628366354826,,
2015-04-07,-0.0020619040578628844,-0.002064032708587167,0.1382462110808607,0.13496396802275182,,0.02933792844902452,0.10886949068562632,0.5702280280467162,-0.019391711747112683,-0.0021571648250713745,-0.005375511017142694,0.0006318054678594703,0.002355200176726035,-0.002330448166858913,-0.005537746787044848,-0.004655869819061381,-0.011578101340446225,-0.001621917668480344,,
2015-04-08,0.002682533127767339,0.0026789415573472003,0.1378764530734098,0.1336809679862554,,0.014245278841479298,0.1553182756778158,0.9223546750574583,-0.016761197528510987,0.0031141020519096833,0.003724528150242459,-0.008116496826012011,0.008404921546678068,0.003403903949630583,0.00934398837568673,0.0016220773467580509,-0.0029160051584188403,0.0028366078134401122,,
2015-04-09,0.004457481018385057,0.004447575873625805,0.1235410463277539,0.1320604814477644,,0.27289804057068606,0.1268576357928138,0.7182586869353211,-0.012378429229954734,0.002627201501178288,0.0016509828669002671,0.015917116544199954,0.007518538724421781,0.00481791246535278,0.0009163212318668444,0.0028318807933184176,-0.004276886962574717,0.0028292569505201513,,
